strain	sample	read_id	chr_end	copy	expected_element	expected_group	donor_element	donor_group	split_anchor_bp	split_telo_bp	split_total_bp	split_pct_from_anchor	program_assigned_yprime	program_status	program_source	program_mechanism	program_path	anchorHalf_vs_expected	anchorHalf_vs_donor	anchor_margin	teloHalf_vs_expected	teloHalf_vs_donor	telo_margin	pair_longest_homology_bp	pair_homology_identity	evidence	explanation	telo_side
6991	6991_day0_with_selection	SRR33298395.1760648	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.474762	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.400686	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1420829	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	ambiguous	unmatched_array	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1415311	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1568590	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.39802	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.47580	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.523724	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1626285	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1468038	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1376502	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.580770	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1180675	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1787711	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1413152	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1432802	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1860015	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.872875	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.394127	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1643501	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1890733	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1379529	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.132856	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.87032	chr14L	1/5	chr14L-1	G10	chr16L-1	G8					E-chr16L-1,E-chr14L-2,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr16L[1]:E-chr16L-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.93%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.798452	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1740175	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1294430	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.461661	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.98792	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4 > self[4-5]:E-chr14L-4,E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1518652	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1046868	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.784939	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.697305	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.390655	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.315998	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.172635	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.696419	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.996646	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.32627	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.308280	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5,E-chr14L-5,E-chr14L-5(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.814054	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1679138	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1384319	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1492525	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1760358	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-5,E-chr14L-5,E-chr14L-5	1st Y' Change	ambiguous	unmatched_array	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1092879	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4]:E-chr14L-4 > self[5]:E-chr14L-5 > self[4]:E-chr14L-4							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.1649954	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr14L-2,E-chr14L-4,E-chr14L-5,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > self[2]:E-chr14L-2 > self[4-5]:E-chr14L-4,E-chr14L-5 > self[5]:E-chr14L-5							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	end
6991	6991_day0_with_selection	SRR33298395.379148	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1360057	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.248137	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-5,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4-5]:E-chr14L-4,E-chr14L-5,E-chr14L-4(circ x1.5 moderate | alt chr14L[4-5] + chr14L[4])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.1507271	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-7,E-chr14L-5,E-chr14L-4,E-chr14L-5	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[7]:E-chr4R-7 > self[4-5]:E-chr14L-5,E-chr14L-4,E-chr14L-5(circ x1.5 moderate | alt chr14L[5] + chr14L[4-5])							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
6991	6991_day0_with_selection	SRR33298395.286745	chr14L	1/5	chr14L-1	G10	chr7R-1	G8					E-chr7R-1,E-chr4R-3,E-chr14L-4,E-chr14L-4,E-chr14L-4	1st Y' Change	chr14L	tandem_amplification_same_end	chr7R[1]:E-chr7R-1 > chr4R[3]:E-chr4R-3 > self[4]:E-chr14L-4,E-chr14L-4,E-chr14L-4(circ x3.0 moderate)							5721	99.95%	reference defect	chr14L-1 is mis-assembled in this sample (5,720 bp vs 6,654) -- not recombination	beginning
