sample	strain	chr_end	read_id	copy_index	n_copies	true_element	matched_element	matched_end	yp_start	yp_end	read_length	telo_side
6991_day0_with_selection	6991	chr12R	SRR33298395.693652	5	7	E-chr12R-5	E-chr4R-3	chr4R	155	41823	51516	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.693652	6	7	E-chr12R-6	E-chr4R-3	chr4R	155	41823	51516	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.693652	7	7	E-chr12R-7	E-chr4R-3	chr4R	155	41823	51516	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	2	7	E-chr12R-2	E-chr4R-3	chr4R	134	39826	50589	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	3	7	E-chr12R-3	E-chr4R-5	chr4R	134	39826	50589	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	4	7	E-chr12R-4	E-chr4R-7	chr4R	134	39826	50589	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	5	7	E-chr12R-5	E-chr4R-7	chr4R	134	39826	50589	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	6	7	E-chr12R-6	E-chr4R-7	chr4R	134	39826	50589	beginning
6991_day0_with_selection	6991	chr12R	SRR33298395.1765807	7	7	E-chr12R-7	E-chr14L-2	chr14L	134	39826	50589	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1185585	1	1	E-chr13L-1	E-chr7R-1	chr7R	175	6822	17314	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1573029	1	1	E-chr13L-1	E-chr15R-1	chr15R	227	6873	15996	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1020823	1	1	E-chr13L-1	E-chr16L-1	chr16L	8608	15240	15465	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1472813	1	1	E-chr13L-1	E-chr14L-2	chr14L	10273	16899	17040	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1438229	1	1	E-chr13L-1	E-chr2L-1	chr2L	281	6260	16520	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1400154	1	1	E-chr13L-1	E-chr2L-1	chr2L	188	6175	16495	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.836889	1	1	E-chr13L-1	E-chr2L-1	chr2L	199	6180	16457	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.398286	1	1	E-chr13L-1	E-chr6L-1	chr6L	154	6126	16446	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1088166	1	1	E-chr13L-1	E-chr6L-1	chr6L	10313	16272	16404	end
6991_day0_with_selection	6991	chr13L	SRR33298395.705953	1	1	E-chr13L-1	E-chr2L-1	chr2L	10268	16239	16400	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1740335	1	1	E-chr13L-1	E-chr2L-1	chr2L	10308	16295	16371	end
6991_day0_with_selection	6991	chr13L	SRR33298395.931252	1	1	E-chr13L-1	E-chr2L-1	chr2L	10017	15993	16114	end
6991_day0_with_selection	6991	chr13L	SRR33298395.240085	1	1	E-chr13L-1	E-chr2L-1	chr2L	257	6006	16303	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.91673	1	1	E-chr13L-1	E-chr6L-1	chr6L	233	5988	15978	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.167741	1	1	E-chr13L-1	E-chr2L-1	chr2L	9956	15705	15906	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1198701	1	1	E-chr13L-1	E-chr14L-5	chr14L	185	5767	16083	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.233947	1	1	E-chr13L-1	E-chr14L-4	chr14L	10312	15797	16045	end
6991_day0_with_selection	6991	chr13L	SRR33298395.563577	1	1	E-chr13L-1	E-chr14L-5	chr14L	157	5602	15928	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.1649442	1	1	E-chr13L-1	E-chr14L-4	chr14L	10307	15776	15927	end
6991_day0_with_selection	6991	chr13L	SRR33298395.563550	1	1	E-chr13L-1	E-chr14L-5	chr14L	10329	15752	15879	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1198120	1	1	E-chr13L-1	E-chr14L-5	chr14L	10296	15759	15857	end
6991_day0_with_selection	6991	chr13L	SRR33298395.30875	1	1	E-chr13L-1	E-chr8R-1	chr8R	10286	15723	15791	end
6991_day0_with_selection	6991	chr13L	SRR33298395.1334307	1	1	E-chr13L-1	E-chr6L-1	chr6L	147	4520	14557	beginning
6991_day0_with_selection	6991	chr13L	SRR33298395.682117	1	1	E-chr13L-1	E-chr14L-4	chr14L	9226	13425	13591	end
6991_day0_with_selection	6991	chr13L	SRR33298395.634165	1	1	E-chr13L-1	E-chr5R-1	chr5R	10070	10400	11346	end
6991_day0_with_selection	6991	chr14L	SRR33298395.325275	1	5	E-chr14L-1	E-chr7R-1	chr7R	425	30870	46211	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.325275	2	5	E-chr14L-2	E-chr4R-3	chr4R	425	30870	46211	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.528253	1	5	E-chr14L-1	E-chr7R-1	chr7R	15317	45743	46193	end
6991_day0_with_selection	6991	chr14L	SRR33298395.528253	2	5	E-chr14L-2	E-chr4R-3	chr4R	15317	45743	46193	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1612775	1	5	E-chr14L-1	E-chr7R-1	chr7R	15328	45784	46143	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1062822	1	5	E-chr14L-1	E-chr7R-1	chr7R	367	30829	46107	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1062822	2	5	E-chr14L-2	E-chr4R-7	chr4R	367	30829	46107	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.677200	1	5	E-chr14L-1	E-chr7R-1	chr7R	217	30761	46125	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.677200	2	5	E-chr14L-2	E-chr4R-3	chr4R	217	30761	46125	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.766619	1	5	E-chr14L-1	E-chr7R-1	chr7R	15321	45726	46077	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1020947	1	5	E-chr14L-1	E-chr7R-1	chr7R	149	30727	46066	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1837458	1	5	E-chr14L-1	E-chr7R-1	chr7R	15330	45742	46068	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1837458	2	5	E-chr14L-2	E-chr4R-3	chr4R	15330	45742	46068	end
6991_day0_with_selection	6991	chr14L	SRR33298395.54408	1	5	E-chr14L-1	E-chr7R-1	chr7R	15393	45929	46038	end
6991_day0_with_selection	6991	chr14L	SRR33298395.54408	2	5	E-chr14L-2	E-chr4R-3	chr4R	15393	45929	46038	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1511669	1	5	E-chr14L-1	E-chr7R-1	chr7R	261	30719	46054	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1511669	2	5	E-chr14L-2	E-chr4R-7	chr4R	261	30719	46054	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.446747	1	5	E-chr14L-1	E-chr7R-1	chr7R	295	30723	46041	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.446747	2	5	E-chr14L-2	E-chr4R-7	chr4R	295	30723	46041	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1594070	1	5	E-chr14L-1	E-chr7R-1	chr7R	242	30711	46032	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1594070	2	5	E-chr14L-2	E-chr4R-7	chr4R	242	30711	46032	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.123855	1	5	E-chr14L-1	E-chr7R-1	chr7R	276	30734	46035	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.123855	2	5	E-chr14L-2	E-chr4R-3	chr4R	276	30734	46035	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1788836	1	5	E-chr14L-1	E-chr7R-1	chr7R	298	30718	45996	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1788836	2	5	E-chr14L-2	E-chr4R-3	chr4R	298	30718	45996	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.142127	1	5	E-chr14L-1	E-chr7R-1	chr7R	238	30681	46035	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.142127	2	5	E-chr14L-2	E-chr4R-3	chr4R	238	30681	46035	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.428780	1	5	E-chr14L-1	E-chr7R-1	chr7R	15388	45904	46055	end
6991_day0_with_selection	6991	chr14L	SRR33298395.816978	1	5	E-chr14L-1	E-chr7R-1	chr7R	248	30686	46026	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.816978	2	5	E-chr14L-2	E-chr4R-3	chr4R	248	30686	46026	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1211427	1	5	E-chr14L-1	E-chr7R-1	chr7R	247	30678	46023	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1211427	2	5	E-chr14L-2	E-chr4R-7	chr4R	247	30678	46023	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1167915	1	5	E-chr14L-1	E-chr7R-1	chr7R	223	30685	46020	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1167915	2	5	E-chr14L-2	E-chr4R-7	chr4R	223	30685	46020	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.988630	1	5	E-chr14L-1	E-chr7R-1	chr7R	243	30695	46024	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.988630	2	5	E-chr14L-2	E-chr4R-3	chr4R	243	30695	46024	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1801793	1	5	E-chr14L-1	E-chr7R-1	chr7R	224	30693	46028	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1801793	2	5	E-chr14L-2	E-chr4R-7	chr4R	224	30693	46028	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1029632	1	5	E-chr14L-1	E-chr7R-1	chr7R	15158	45593	45867	end
6991_day0_with_selection	6991	chr14L	SRR33298395.967435	1	5	E-chr14L-1	E-chr7R-1	chr7R	312	30688	46017	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1150272	1	5	E-chr14L-1	E-chr7R-1	chr7R	294	30680	46016	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.607261	1	5	E-chr14L-1	E-chr16L-1	chr16L	15339	45832	46016	end
6991_day0_with_selection	6991	chr14L	SRR33298395.25789	1	5	E-chr14L-1	E-chr7R-1	chr7R	187	30666	46007	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.25789	2	5	E-chr14L-2	E-chr4R-3	chr4R	187	30666	46007	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.880061	1	5	E-chr14L-1	E-chr7R-1	chr7R	263	30675	45999	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.798433	1	5	E-chr14L-1	E-chr7R-1	chr7R	15312	45747	46006	end
6991_day0_with_selection	6991	chr14L	SRR33298395.798433	2	5	E-chr14L-2	E-chr4R-3	chr4R	15312	45747	46006	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1759651	1	5	E-chr14L-1	E-chr7R-1	chr7R	230	30686	46014	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1759651	2	5	E-chr14L-2	E-chr4R-7	chr4R	230	30686	46014	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1610248	1	5	E-chr14L-1	E-chr7R-1	chr7R	199	30678	45997	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1610248	2	5	E-chr14L-2	E-chr4R-3	chr4R	199	30678	45997	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.610576	1	5	E-chr14L-1	E-chr7R-1	chr7R	13025	43459	43710	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1142253	1	5	E-chr14L-1	E-chr7R-1	chr7R	265	30694	46002	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1142253	2	5	E-chr14L-2	E-chr4R-3	chr4R	265	30694	46002	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1485400	1	5	E-chr14L-1	E-chr7R-1	chr7R	240	30673	46022	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1485400	2	5	E-chr14L-2	E-chr4R-3	chr4R	240	30673	46022	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1313016	1	5	E-chr14L-1	E-chr7R-1	chr7R	234	30676	45995	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1313016	2	5	E-chr14L-2	E-chr4R-7	chr4R	234	30676	45995	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.443198	1	5	E-chr14L-1	E-chr7R-1	chr7R	200	30676	46002	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.443198	2	5	E-chr14L-2	E-chr4R-7	chr4R	200	30676	46002	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.476186	1	5	E-chr14L-1	E-chr7R-1	chr7R	213	30681	45987	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.476186	2	5	E-chr14L-2	E-chr4R-7	chr4R	213	30681	45987	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.637265	1	5	E-chr14L-1	E-chr7R-1	chr7R	262	30671	45993	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.637265	2	5	E-chr14L-2	E-chr4R-7	chr4R	262	30671	45993	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1307086	1	5	E-chr14L-1	E-chr7R-1	chr7R	15326	45758	45992	end
6991_day0_with_selection	6991	chr14L	SRR33298395.728075	1	5	E-chr14L-1	E-chr7R-1	chr7R	232	30671	45996	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.728075	2	5	E-chr14L-2	E-chr4R-3	chr4R	232	30671	45996	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.308740	1	5	E-chr14L-1	E-chr7R-1	chr7R	229	30661	45992	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.308740	2	5	E-chr14L-2	E-chr4R-3	chr4R	229	30661	45992	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.331331	1	5	E-chr14L-1	E-chr7R-1	chr7R	210	30659	45991	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.331331	2	5	E-chr14L-2	E-chr4R-7	chr4R	210	30659	45991	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.551995	1	5	E-chr14L-1	E-chr7R-1	chr7R	15421	45860	46016	end
6991_day0_with_selection	6991	chr14L	SRR33298395.551995	2	5	E-chr14L-2	E-chr4R-3	chr4R	15421	45860	46016	end
6991_day0_with_selection	6991	chr14L	SRR33298395.424223	1	5	E-chr14L-1	E-chr7R-1	chr7R	125	30646	45958	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.424223	2	5	E-chr14L-2	E-chr4R-7	chr4R	125	30646	45958	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1170501	1	5	E-chr14L-1	E-chr7R-1	chr7R	192	30659	45981	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1170501	2	5	E-chr14L-2	E-chr4R-3	chr4R	192	30659	45981	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.776355	1	5	E-chr14L-1	E-chr7R-1	chr7R	13777	44186	44432	end
6991_day0_with_selection	6991	chr14L	SRR33298395.776355	2	5	E-chr14L-2	E-chr4R-3	chr4R	13777	44186	44432	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1224775	1	5	E-chr14L-1	E-chr7R-1	chr7R	187	30640	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1224775	2	5	E-chr14L-2	E-chr4R-7	chr4R	187	30640	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.316210	1	5	E-chr14L-1	E-chr7R-1	chr7R	204	30663	45983	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.316210	2	5	E-chr14L-2	E-chr4R-7	chr4R	204	30663	45983	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1126272	1	5	E-chr14L-1	E-chr7R-1	chr7R	243	30663	45198	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1126272	2	5	E-chr14L-2	E-chr4R-7	chr4R	243	30663	45198	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.855063	1	5	E-chr14L-1	E-chr7R-1	chr7R	184	30661	45982	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.855063	2	5	E-chr14L-2	E-chr4R-3	chr4R	184	30661	45982	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1341080	1	5	E-chr14L-1	E-chr7R-1	chr7R	12938	43380	43590	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1341080	2	5	E-chr14L-2	E-chr4R-3	chr4R	12938	43380	43590	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1234752	1	5	E-chr14L-1	E-chr7R-1	chr7R	204	30641	45977	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1234752	2	5	E-chr14L-2	E-chr4R-3	chr4R	204	30641	45977	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.491324	1	5	E-chr14L-1	E-chr7R-1	chr7R	201	30640	45971	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.491324	2	5	E-chr14L-2	E-chr4R-7	chr4R	201	30640	45971	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1748780	1	5	E-chr14L-1	E-chr7R-1	chr7R	265	30658	45763	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1748780	2	5	E-chr14L-2	E-chr4R-7	chr4R	265	30658	45763	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1651301	1	5	E-chr14L-1	E-chr7R-1	chr7R	186	30637	45968	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1651301	2	5	E-chr14L-2	E-chr4R-3	chr4R	186	30637	45968	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1734548	1	5	E-chr14L-1	E-chr7R-1	chr7R	181	30631	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1734548	2	5	E-chr14L-2	E-chr4R-7	chr4R	181	30631	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.302182	1	5	E-chr14L-1	E-chr7R-1	chr7R	184	30675	45958	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.302182	2	5	E-chr14L-2	E-chr4R-7	chr4R	184	30675	45958	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.787630	1	5	E-chr14L-1	E-chr7R-1	chr7R	15336	45787	45970	end
6991_day0_with_selection	6991	chr14L	SRR33298395.787630	2	5	E-chr14L-2	E-chr4R-3	chr4R	15336	45787	45970	end
6991_day0_with_selection	6991	chr14L	SRR33298395.632644	1	5	E-chr14L-1	E-chr7R-1	chr7R	15304	45734	45958	end
6991_day0_with_selection	6991	chr14L	SRR33298395.632644	2	5	E-chr14L-2	E-chr4R-3	chr4R	15304	45734	45958	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1253500	1	5	E-chr14L-1	E-chr7R-1	chr7R	203	30633	45970	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1253500	2	5	E-chr14L-2	E-chr4R-3	chr4R	203	30633	45970	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1666601	1	5	E-chr14L-1	E-chr7R-1	chr7R	205	30636	45966	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1666601	2	5	E-chr14L-2	E-chr4R-7	chr4R	205	30636	45966	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.96483	1	5	E-chr14L-1	E-chr7R-1	chr7R	15319	45748	45964	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1769709	1	5	E-chr14L-1	E-chr7R-1	chr7R	219	30664	45970	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1769709	2	5	E-chr14L-2	E-chr4R-3	chr4R	219	30664	45970	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1160969	1	5	E-chr14L-1	E-chr7R-1	chr7R	223	30631	45950	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1160969	2	5	E-chr14L-2	E-chr4R-7	chr4R	223	30631	45950	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1767319	1	5	E-chr14L-1	E-chr7R-1	chr7R	185	30640	45964	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1767319	2	5	E-chr14L-2	E-chr4R-7	chr4R	185	30640	45964	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1411367	1	5	E-chr14L-1	E-chr7R-1	chr7R	152	30644	45966	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1411367	2	5	E-chr14L-2	E-chr4R-7	chr4R	152	30644	45966	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1506260	1	5	E-chr14L-1	E-chr7R-1	chr7R	184	30640	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1506260	2	5	E-chr14L-2	E-chr4R-7	chr4R	184	30640	45974	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1320286	1	5	E-chr14L-1	E-chr7R-1	chr7R	201	30618	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1320286	2	5	E-chr14L-2	E-chr4R-7	chr4R	201	30618	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.607367	1	5	E-chr14L-1	E-chr7R-1	chr7R	15118	45522	45764	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1748312	1	5	E-chr14L-1	E-chr7R-1	chr7R	149	30695	45983	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1748312	2	5	E-chr14L-2	E-chr4R-3	chr4R	149	30695	45983	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1406507	1	5	E-chr14L-1	E-chr7R-1	chr7R	15329	45822	45969	end
6991_day0_with_selection	6991	chr14L	SRR33298395.920021	1	5	E-chr14L-1	E-chr7R-1	chr7R	217	30644	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.920021	2	5	E-chr14L-2	E-chr4R-7	chr4R	217	30644	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.672131	1	5	E-chr14L-1	E-chr7R-1	chr7R	15315	45763	45958	end
6991_day0_with_selection	6991	chr14L	SRR33298395.672131	2	5	E-chr14L-2	E-chr4R-3	chr4R	15315	45763	45958	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1437730	1	5	E-chr14L-1	E-chr7R-1	chr7R	204	30649	45954	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1437730	2	5	E-chr14L-2	E-chr4R-7	chr4R	204	30649	45954	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1658920	1	5	E-chr14L-1	E-chr7R-1	chr7R	147	30624	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1658920	2	5	E-chr14L-2	E-chr4R-7	chr4R	147	30624	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.495125	1	5	E-chr14L-1	E-chr7R-1	chr7R	209	30640	45965	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.495125	2	5	E-chr14L-2	E-chr4R-7	chr4R	209	30640	45965	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1537026	1	5	E-chr14L-1	E-chr7R-1	chr7R	166	30629	45964	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1537026	2	5	E-chr14L-2	E-chr4R-3	chr4R	166	30629	45964	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1797464	1	5	E-chr14L-1	E-chr7R-1	chr7R	15323	45753	45957	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1797464	2	5	E-chr14L-2	E-chr4R-3	chr4R	15323	45753	45957	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1747448	1	5	E-chr14L-1	E-chr7R-1	chr7R	15333	45767	45962	end
6991_day0_with_selection	6991	chr14L	SRR33298395.1747448	2	5	E-chr14L-2	E-chr4R-3	chr4R	15333	45767	45962	end
6991_day0_with_selection	6991	chr14L	SRR33298395.655647	1	5	E-chr14L-1	E-chr7R-1	chr7R	15332	45754	45959	end
6991_day0_with_selection	6991	chr14L	SRR33298395.957933	1	5	E-chr14L-1	E-chr7R-1	chr7R	204	30628	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.957933	2	5	E-chr14L-2	E-chr4R-3	chr4R	204	30628	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.142464	1	5	E-chr14L-1	E-chr7R-1	chr7R	207	30662	43955	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.142464	2	5	E-chr14L-2	E-chr4R-3	chr4R	207	30662	43955	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.651359	1	5	E-chr14L-1	E-chr7R-1	chr7R	183	30636	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.651359	2	5	E-chr14L-2	E-chr4R-7	chr4R	183	30636	45953	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.800183	1	5	E-chr14L-1	E-chr7R-1	chr7R	169	30622	44251	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.800183	2	5	E-chr14L-2	E-chr4R-3	chr4R	169	30622	44251	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1664400	1	5	E-chr14L-1	E-chr7R-1	chr7R	246	30633	45959	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1664400	2	5	E-chr14L-2	E-chr4R-7	chr4R	246	30633	45959	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.302232	1	5	E-chr14L-1	E-chr7R-1	chr7R	189	30618	45942	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.302232	2	5	E-chr14L-2	E-chr4R-7	chr4R	189	30618	45942	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1328439	1	5	E-chr14L-1	E-chr7R-1	chr7R	173	30644	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.1328439	2	5	E-chr14L-2	E-chr4R-3	chr4R	173	30644	45944	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.394125	1	5	E-chr14L-1	E-chr7R-1	chr7R	173	30629	45954	beginning
6991_day0_with_selection	6991	chr14L	SRR33298395.394125	2	5	E-chr14L-2	E-chr4R-3	chr4R	173	30629	45954	beginning
